ID,Asset Name,Code,Project,Client,Project Activity,Activity Description,Duration (Hours),Duration (Days),Time Begin UTC,Time End UTC,URL
2793,Aran 250,209065,Jersey Port Dredging scheme GI,Geomarine,Non Operational,Waiting for approval to drill,4.0,0.2,20-Apr-22 10:30,20-Apr-22 14:30,https://dome.fugro.com/operations/ddpr/project/2793/dpr?d=2022-04-20
2794,Pacific Grouse,GIQ454,Remote Operations Center - QP Qatar MM Field Redevelopment and PS-3 Life Extension Project,QatarEnergy,Downtime,"Operations suspended, due to sheared RMC bolts , fished out the tool",1.3,0.1,20-Apr-22 06:45,20-Apr-22 08:00,https://dome.fugro.com/operations/ddpr/project/2794/dpr?d=2022-04-20
2500,Fugro Explorer,102912 Maintenance Period 2022,Fugro Explorer,Fugro Resource Planning,Unplanned maintenance,"Work update:
- Hot work in mudroom & fwd machinery (bow thruster compartment) in progress
(shipyard).
- Hull port side spot chipping and painting in progress (shipyard).
- Weld 8 x pad eyes on top of the main boom of deck crane for fall protection
(shipyard)
- ABS inspection bilge water tank and dirty oil tank
- Fabricating foundation frame for new A/C split unit for bridge
- Fabricated a wrench for HiPAP oil seal nut
- Mess room (ice cream) refrigerator - solder leaks in the compressor and charged
refrigerant
- Deck HPU room installation of supply fan - cables & emergency stop connected – fan
is operational
- Change bearings in HPU electric motor of rescue boat
- Cleaning ER bilges
- Installed rescue boat propeller guard
- Installed spiral guard on hydraulic hoses of deck crane and denso tape on fittings
- Deck crane chipping & painting in progress.
- Chipping and painting drilling equipment & derrick in progress.
- Chipping and painting - MKv platform & derrick in progress
- New anchor chain length (up to 1st shackle) painting.",24.0,1.0,19-Apr-22 00:00,20-Apr-22 00:00,https://dome.fugro.com/operations/ddpr/project/2500/dpr?d=2022-04-19
2595,Fugro Scout,0000,Fugro Scout - Bucket Project,Fugro Resources,Unplanned maintenance,Emergency Dry-Dock,15.5,0.6,19-Apr-22 08:30,20-Apr-22 00:00,https://dome.fugro.com/operations/ddpr/project/2595/dpr?d=2022-04-19
2641,TG 63-150 (786.06),FIS004,[CPT] FIS004 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2101 Frente parada por falta de pessoal,Falta de pessoal,4.0,0.2,19-Apr-22 16:00,19-Apr-22 20:00,https://dome.fugro.com/operations/ddpr/project/2641/dpr?d=2022-04-19
2637,SDH-400 (300.36),FIS060,[DRI] FIS060 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,manutenção,8.0,0.3,19-Apr-22 11:00,19-Apr-22 19:00,https://dome.fugro.com/operations/ddpr/project/2637/dpr?d=2022-04-19
2641,TG 63-150 (786.06),FIS004,[CPT] FIS004 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2101 Frente parada por falta de pessoal,Falta de pessoal,5.0,0.2,19-Apr-22 10:00,19-Apr-22 15:00,https://dome.fugro.com/operations/ddpr/project/2641/dpr?d=2022-04-19
2633,SDH-400 (300.34),FIS050,[DRI] FIS050 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,Aguardando sonda vindo de Barão de Cocais I,3.3,0.1,19-Apr-22 10:15,19-Apr-22 13:35,https://dome.fugro.com/operations/ddpr/project/2633/dpr?d=2022-04-19
2500,Fugro Explorer,102912 Maintenance Period 2022,Fugro Explorer,Fugro Resource Planning,Unplanned maintenance,"Work update:
- Replaced 3 pcs hydraulic hoses on deck crane
- Rescue boat - removed 7 pcs hydraulic hoses for measurement and replacement
- Rescue boat - disconnected wires from electric motor. Prepared for dismantling
- Unblocked food macerator drain line in galley. Modified drain with additional water/
air connection
- Hot work in mudroom, FOT 5C & fwd machinery compartment in progress (shipyard).
- Hull top side spot chipping and painting in progress (shipyard)
- Fault finding on salad bar and mess room (ice cream) refrigerator – malfunction
- Fabricated extension steps for deck crane ladder
- Fabricated handles for manhole cover of FWT 4C
- Continued cables replacement on DG4
- Completed Cleaning, pressure washing, spot buffing & painting FWT 3C
- Deck crane chipping & painting in progress.
- Chipping and painting drilling equipment & derrick in progress.
- Chipping and painting - MKv platform & derrick in progress
- New anchor chain length (up to 1st shackle) painting",24.0,1.0,18-Apr-22 00:00,19-Apr-22 00:00,https://dome.fugro.com/operations/ddpr/project/2500/dpr?d=2022-04-18
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2101 Frente parada por falta de pessoal,Foram apoiar a FIS006,1.5,0.1,18-Apr-22 18:30,18-Apr-22 20:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-04-18
2633,SDH-400 (300.34),FIS050,[DRI] FIS050 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,manutenção,8.0,0.3,18-Apr-22 11:00,18-Apr-22 19:00,https://dome.fugro.com/operations/ddpr/project/2633/dpr?d=2022-04-18
2637,SDH-400 (300.36),FIS060,[DRI] FIS060 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,manutenção,8.0,0.3,18-Apr-22 11:00,18-Apr-22 19:00,https://dome.fugro.com/operations/ddpr/project/2637/dpr?d=2022-04-18
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,Manutenção corretiva,1.3,0.1,18-Apr-22 14:20,18-Apr-22 15:40,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-04-18
2500,Fugro Explorer,102912 Maintenance Period 2022,Fugro Explorer,Fugro Resource Planning,Unplanned maintenance,"Work update:
- ME PS charge air cooler installed
- Bilge water tank inspected, cleaned sounding pipe & pump suction pipe
- Dirty oil tank inspected
- Fabricating new steel front plate for deck crane operator platform
- Replaced control valves on deck crane
- Commenced cabling replacement on DG4 job
- Bilge wells - 6 weekly cleaning
- Emergency generator - monthly function test done
- Continued hot works in bow thruster area (shipyard)
- Continued hot works in mud room bottom (shipyard)
- Completed cleaning waste oil tank and bilge water tank (shipyard)
- Spot chipping and pressure cleaning top side hull. (shipyard)
- Deck crane chipping & painting in progress
- Chipping and painting - MKv platform & derrick in progress
- Pressure washing & cleaning fresh water tank 3C",24.0,1.0,17-Apr-22 00:00,18-Apr-22 00:00,https://dome.fugro.com/operations/ddpr/project/2500/dpr?d=2022-04-17
2310,M/V Regulus,02.21020083,US Wind USA Maryland OW Area Detailed Geotechnical Surveys,US Wind Inc,DTE (Downtime Equipment),"Wison tool stuck
Fished the tool",0.8,0.0,17-Apr-22 00:00,17-Apr-22 00:45,https://dome.fugro.com/operations/ddpr/project/2310/dpr?d=2022-04-16
2500,Fugro Explorer,102912 Maintenance Period 2022,Fugro Explorer,Fugro Resource Planning,Unplanned maintenance,"Work update:
- ME PS charge air cooler installed
- Bilge water tank inspected, cleaned sounding pipe & pump suction pipe
- Dirty oil tank inspected
- Fabricating new steel front plate for deck crane operator platform
- Replaced control valves on deck crane
- Commenced cabling replacement on DG4 job
- Bilge wells - 6 weekly cleaning
- Emergency generator - monthly function test done
- Continued hot works in bow thruster area (shipyard)
- Continued hot works in mud room bottom (shipyard)
- Completed cleaning waste oil tank and bilge water tank (shipyard)
- Spot chipping and pressure cleaning top side hull. (shipyard)
- Deck crane chipping & painting in progress
- Chipping and painting - MKv platform & derrick in progress
- Pressure washing & cleaning fresh water tank 3C",24.0,1.0,16-Apr-22 00:00,17-Apr-22 00:00,https://dome.fugro.com/operations/ddpr/project/2500/dpr?d=2022-04-16
2794,Pacific Grouse,GIQ454,Remote Operations Center - QP Qatar MM Field Redevelopment and PS-3 Life Extension Project,QatarEnergy,Downtime,Mud pump under maintenance,3.3,0.1,15-Apr-22 21:00,16-Apr-22 00:15,https://dome.fugro.com/operations/ddpr/project/2794/dpr?d=2022-04-16
2500,Fugro Explorer,102912 Maintenance Period 2022,Fugro Explorer,Fugro Resource Planning,Unplanned maintenance,"Work update:
- Continued hot works in Bow thruster area (shipyard)
- Continued hot works in mud room bottom section (shipyard)
- Fuel Oil Separator#3 - annual maintenance
- Chilled water pump no.3 dismantled, overhauled and installed
- Starting air compressor no.2 electric motor bearings changed
- Pumped out waste oil and bilge water tank - prepare for cleaning (shipyard)
- DG 3 – continued cabling replacement job
- Deck crane – marked all hoses which are connected to control valves & replacement
of control valves.
- Deck crane chipping & painting in progress
- Chipping and painting - MKv platform & derrick in progress
- Chipping and painting on upper forecastle deck (S/S and P/S)",24.0,1.0,15-Apr-22 00:00,16-Apr-22 00:00,https://dome.fugro.com/operations/ddpr/project/2500/dpr?d=2022-04-15
2647,Fugro Venturer,23-220197,Wintershall-NOR-Site Survey on Dvalin North,Wintershall Norge AS,Contractor downtime - vessel or equipment,SSS Winch poor operation repaired by Engine room,0.9,0.0,15-Apr-22 22:36,15-Apr-22 23:32,https://dome.fugro.com/operations/ddpr/project/2647/dpr?d=2022-04-15
2637,SDH-400 (300.36),FIS060,[DRI] FIS060 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,Manutenção da sonda,9.0,0.4,15-Apr-22 10:00,15-Apr-22 19:00,https://dome.fugro.com/operations/ddpr/project/2637/dpr?d=2022-04-15
2310,M/V Regulus,02.21020083,US Wind USA Maryland OW Area Detailed Geotechnical Surveys,US Wind Inc,Downtime Fugro,Transit from Delaware Bay to 22cb_N11A,5.4,0.2,15-Apr-22 12:00,15-Apr-22 17:25,https://dome.fugro.com/operations/ddpr/project/2310/dpr?d=2022-04-15
2647,Fugro Venturer,23-220197,Wintershall-NOR-Site Survey on Dvalin North,Wintershall Norge AS,Contractor downtime - vessel or equipment,"Recover MAG and Mini Streamer 
Standby on site assessing AUV faults",0.6,0.0,15-Apr-22 13:11,15-Apr-22 13:45,https://dome.fugro.com/operations/ddpr/project/2647/dpr?d=2022-04-15
2794,Pacific Grouse,GIQ454,Remote Operations Center - QP Qatar MM Field Redevelopment and PS-3 Life Extension Project,QatarEnergy,Downtime,Drillout completed; destructive drilling was carried out from 50m bml to 81m bml to compensate for MMI06C-BH incomplete borehole,11.2,0.5,15-Apr-22 02:17,15-Apr-22 13:30,https://dome.fugro.com/operations/ddpr/project/2794/dpr?d=2022-04-15
2647,Fugro Venturer,23-220197,Wintershall-NOR-Site Survey on Dvalin North,Wintershall Norge AS,Contractor downtime - vessel or equipment,22300-14004 6.0 km ReRun for MAG,0.9,0.0,15-Apr-22 12:19,15-Apr-22 13:11,https://dome.fugro.com/operations/ddpr/project/2647/dpr?d=2022-04-15
2647,Fugro Venturer,23-220197,Wintershall-NOR-Site Survey on Dvalin North,Wintershall Norge AS,Contractor downtime - vessel or equipment,Line Turn,0.3,0.0,15-Apr-22 12:03,15-Apr-22 12:19,https://dome.fugro.com/operations/ddpr/project/2647/dpr?d=2022-04-15
2647,Fugro Venturer,23-220197,Wintershall-NOR-Site Survey on Dvalin North,Wintershall Norge AS,Contractor downtime - vessel or equipment,22300-14007 6.0 km ReRun for MAG and SBP,0.9,0.0,15-Apr-22 11:12,15-Apr-22 12:03,https://dome.fugro.com/operations/ddpr/project/2647/dpr?d=2022-04-15
2310,M/V Regulus,02.21020083,US Wind USA Maryland OW Area Detailed Geotechnical Surveys,US Wind Inc,Downtime Fugro,"At Delaware Bay
Waiting until daylight for Fugro team member to depart the vessel via launch boat",7.0,0.3,15-Apr-22 05:00,15-Apr-22 12:00,https://dome.fugro.com/operations/ddpr/project/2310/dpr?d=2022-04-15
2647,Fugro Venturer,23-220197,Wintershall-NOR-Site Survey on Dvalin North,Wintershall Norge AS,Contractor downtime - vessel or equipment,"Line turn
Recover SSS as no longer required",1.0,0.0,15-Apr-22 10:10,15-Apr-22 11:12,https://dome.fugro.com/operations/ddpr/project/2647/dpr?d=2022-04-15
2647,Fugro Venturer,23-220197,Wintershall-NOR-Site Survey on Dvalin North,Wintershall Norge AS,Contractor downtime - vessel or equipment,22300-14013 6.0 km ReRun for SSS due to loss of position,1.0,0.0,15-Apr-22 09:08,15-Apr-22 10:10,https://dome.fugro.com/operations/ddpr/project/2647/dpr?d=2022-04-15
2647,Fugro Venturer,23-220197,Wintershall-NOR-Site Survey on Dvalin North,Wintershall Norge AS,Contractor downtime - vessel or equipment,"Re-Deploy partial integrated spread
SSS and Magnetometer
Mini Gun and Mini Streamer",1.6,0.1,15-Apr-22 07:30,15-Apr-22 09:08,https://dome.fugro.com/operations/ddpr/project/2647/dpr?d=2022-04-15
2647,Fugro Venturer,23-220197,Wintershall-NOR-Site Survey on Dvalin North,Wintershall Norge AS,Contractor downtime - vessel or equipment,"Prepare AUV for deployment
Navigation issues with AUV system, deployment aborted",3.7,0.2,15-Apr-22 03:50,15-Apr-22 07:30,https://dome.fugro.com/operations/ddpr/project/2647/dpr?d=2022-04-15
2500,Fugro Explorer,102912 Maintenance Period 2022,Fugro Explorer,Fugro Resource Planning,Unplanned maintenance,"Work update:
- Continued hot works in Bow thruster area (shipyard)
- Continued hot works in mud room bottom section (shipyard)
- Fuel Oil Separator#3 - annual maintenance
- Chilled water pump no.3 dismantled, overhauled and installed
- Starting air compressor no.2 electric motor bearings changed
- Pumped out waste oil and bilge water tank - prepare for cleaning (shipyard)
- DG 3 – continued cabling replacement job
- Deck crane – marked all hoses which are connected to control valves & replacement
of control valves.
- Deck crane chipping & painting in progress
- Chipping and painting - MKv platform & derrick in progress
- Chipping and painting on upper forecastle deck (S/S and P/S)",24.0,1.0,14-Apr-22 00:00,15-Apr-22 00:00,https://dome.fugro.com/operations/ddpr/project/2500/dpr?d=2022-04-14
2633,SDH-400 (300.34),FIS050,[DRI] FIS050 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,manutenção,8.0,0.3,14-Apr-22 11:00,14-Apr-22 19:00,https://dome.fugro.com/operations/ddpr/project/2633/dpr?d=2022-04-14
2637,SDH-400 (300.36),FIS060,[DRI] FIS060 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,manutenção,8.0,0.3,14-Apr-22 11:00,14-Apr-22 19:00,https://dome.fugro.com/operations/ddpr/project/2637/dpr?d=2022-04-14
2794,Pacific Grouse,GIQ454,Remote Operations Center - QP Qatar MM Field Redevelopment and PS-3 Life Extension Project,QatarEnergy,Downtime,Pulled out pipes and cleared the clogged drill bit,2.4,0.1,14-Apr-22 08:10,14-Apr-22 10:35,https://dome.fugro.com/operations/ddpr/project/2794/dpr?d=2022-04-14
2500,Fugro Explorer,102912 Maintenance Period 2022,Fugro Explorer,Fugro Resource Planning,Unplanned maintenance,"Work update:
- Main engine#1 HT freshwater cooling pump dis-assemble, inspect & clean all
components.
- DG#3 continued cabling replacement job
- Opened manholes & start ventilating bilge water tank and waste oil tank
- Assembled ER PS Supply fan and mushroom vent
- Service air compressor no.2 – electric motor bearings changed
- Replaced ME PS outlet fresh cooling water system valve
- ME PS cleaned all parts and contact surfaces after charge air cooler removal
- Deck crane – cut off control valve casing / steel plate
- Continued hot works in bow thruster area (shipyard)
- Continued hot works in mud room bottom (shipyard)
- Cleaning of FOT 6S completed (shipyard)
- ABS inspected BWT's 2S, 3S, 4P & 4S.
- Deck crane chipping & painting in progress.
- Chipping and painting - MKv platform & derrick in progress
- Chipping and painting on upper forecastle deck (S/S and P/S).",24.0,1.0,13-Apr-22 00:00,14-Apr-22 00:00,https://dome.fugro.com/operations/ddpr/project/2500/dpr?d=2022-04-13
2633,SDH-400 (300.34),FIS050,[DRI] FIS050 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,manutenção,8.0,0.3,13-Apr-22 11:00,13-Apr-22 19:00,https://dome.fugro.com/operations/ddpr/project/2633/dpr?d=2022-04-13
2637,SDH-400 (300.36),FIS060,[DRI] FIS060 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,manutenção,8.0,0.3,13-Apr-22 11:00,13-Apr-22 19:00,https://dome.fugro.com/operations/ddpr/project/2637/dpr?d=2022-04-13
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,Manutenção corretiva,0.8,0.0,13-Apr-22 16:50,13-Apr-22 17:35,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-04-13
2643,TG 73-200 (931.08),FIS054,[CPT] FIS054 Vale Brazil SDC 5000308896 Southeast Geotechnical Survey,VALE S.A,2201 Quebra de equipamento,Aguardando mecânico,4.0,0.2,13-Apr-22 11:00,13-Apr-22 15:00,https://dome.fugro.com/operations/ddpr/project/2643/dpr?d=2022-04-13
2794,Pacific Grouse,GIQ454,Remote Operations Center - QP Qatar MM Field Redevelopment and PS-3 Life Extension Project,QatarEnergy,Downtime,"Vessel secured at GB-104, RL port; collected and tested CPT spares",2.0,0.1,13-Apr-22 09:30,13-Apr-22 11:30,https://dome.fugro.com/operations/ddpr/project/2794/dpr?d=2022-04-13
